matrix,rows,cols,nnz,method,ms_mean,ms_median,ms_std,gflops,gbps,check_max_abs,pct_of_best_cusparse,samples_ms
amazon0312.mtx,400727,400727,3200440,cusparse_csr_alg2,0.0951936,0.095168,0.000657034,67.2407,437.121,-1,88.25,0.094432;0.094336;0.095616;0.09584;0.095776;0.094208;0.095136;0.095712;0.095552;0.094272;0.09488;0.09536;0.094624;0.094816;0.094976;0.096096;0.095584;0.094208;0.094496;0.094944;0.095328;0.095776;0.09424;0.095008;0.095872;0.095328;0.094752;0.09552;0.095712;0.095808;0.095232;0.094656;0.096256;0.094976;0.096256;0.094208;0.095744;0.0944;0.09472;0.094816;0.09504;0.094848;0.095232;0.095936;0.09424;0.094688;0.095392;0.09456;0.094688;0.095904;0.094272;0.094496;0.096256;0.096064;0.09584;0.09552;0.094496;0.096256;0.095456;0.09456;0.094592;0.094816;0.095456;0.095456;0.094688;0.094208;0.095008;0.095232;0.095392;0.094368;0.094656;0.09616;0.094208;0.094816;0.094816;0.09504;0.096256;0.095808;0.095488;0.094336;0.09584;0.095648;0.095616;0.09536;0.09456;0.094752;0.094944;0.096256;0.094208;0.095456;0.094592;0.096256;0.096;0.095616;0.095808;0.094208;0.095872;0.094208;0.096032;0.095296;0.09472;0.094592;0.095648;0.094272;0.094976;0.094976;0.095136;0.096256;0.095072;0.096;0.09536;0.094624;0.094592;0.096256;0.095136;0.095648;0.095392;0.095712;0.094752;0.09456;0.094816;0.095104;0.096224;0.096256;0.09568;0.095264;0.095776;0.094528;0.0952;0.096224;0.096256;0.094208;0.09584;0.096128;0.096224;0.09584;0.095776;0.094208;0.09504;0.094656;0.094368;0.094208;0.094688;0.095936;0.096;0.095648;0.094336;0.095104;0.094208;0.094784;0.096064;0.096256;0.096224;0.09568;0.095328;0.095776;0.096544;0.096;0.095808;0.095648;0.094464;0.09488;0.095072;0.095744;0.094208;0.095712;0.094464;0.096192;0.095008;0.095776;0.094208;0.094464;0.094432;0.094208;0.094848;0.096256;0.096192;0.096032;0.096256;0.095616;0.094208;0.094752;0.094912;0.096192;0.096064;0.094208;0.094624;0.09488;0.095616;0.094208;0.094592;0.095456;0.095424;0.094432;0.09536;0.095808;0.094208;0.094688;0.095648;0.095808;0.094208;0.094976;0.096256;0.094816;0.09568;0.094208;0.09488;0.094752;0.095904;0.095904;0.095328;0.095456;0.094816;0.096192;0.095584;0.094304;0.094976;0.094208;0.094688;0.095936;0.095296;0.094656;0.094592;0.094688;0.095328;0.095872;0.095456;0.094464;0.095744;0.095264;0.094272;0.0944;0.094752;0.095936;0.095328;0.094496;0.095008;0.095488;0.094496;0.094816;0.095648;0.09424;0.09488;0.095104;0.095616;0.095616;0.094464;0.094784;0.095904;0.09552
amazon0312.mtx,400727,400727,3200440,baseline,0.102741,0.102432,0.000749702,62.3011,405.009,1.90735e-06,81.767,0.106496;0.10448;0.104448;0.104512;0.104288;0.104672;0.103936;0.104448;0.103936;0.104448;0.104448;0.104544;0.104512;0.105216;0.104544;0.105312;0.104448;0.104448;0.104448;0.102656;0.101984;0.103552;0.102688;0.102496;0.1024;0.102944;0.102368;0.103424;0.1024;0.10288;0.1024;0.102816;0.10224;0.103488;0.102208;0.1024;0.102208;0.1024;0.102976;0.102464;0.1024;0.102912;0.103072;0.102912;0.1024;0.102272;0.102208;0.1024;0.10256;0.103648;0.1024;0.102368;0.102432;0.102176;0.1024;0.102528;0.1024;0.102816;0.102176;0.102208;0.1024;0.101984;0.1024;0.102656;0.102752;0.1024;0.1024;0.102784;0.103072;0.1024;0.102656;0.10384;0.103424;0.102464;0.1024;0.102048;0.102464;0.103456;0.101984;0.1024;0.102272;0.1024;0.102752;0.103872;0.102208;0.103744;0.1024;0.102752;0.1024;0.10288;0.1024;0.10224;0.101888;0.104416;0.103968;0.1024;0.102688;0.1024;0.103712;0.1024;0.102528;0.1024;0.101376;0.102432;0.103808;0.1024;0.103488;0.1024;0.1024;0.102912;0.10288;0.103456;0.102656;0.10272;0.10352;0.102368;0.1024;0.102464;0.1024;0.102464;0.10352;0.1024;0.103424;0.102336;0.1024;0.1024;0.102432;0.102336;0.102976;0.102432;0.102464;0.10128;0.102784;0.1024;0.102368;0.1024;0.103296;0.1024;0.10272;0.102816;0.1024;0.102688;0.1024;0.101024;0.102432;0.103648;0.102528;0.102624;0.1024;0.102368;0.1024;0.102464;0.1024;0.102592;0.1024;0.102656;0.103936;0.1024;0.10288;0.102368;0.102528;0.102784;0.1024;0.1024;0.102784;0.1024;0.103488;0.102144;0.1024;0.102912;0.1024;0.102592;0.102368;0.102496;0.1024;0.102496;0.102816;0.104;0.1024;0.10224;0.1024;0.101984;0.10272;0.10256;0.1024;0.102272;0.103584;0.1024;0.102528;0.1024;0.101376;0.101984;0.102752;0.102272;0.102688;0.1024;0.102304;0.1024;0.102496;0.103744;0.102144;0.1024;0.102912;0.102592;0.10128;0.1024;0.101952;0.1024;0.102528;0.102176;0.102368;0.103424;0.102272;0.101312;0.103008;0.102496;0.1024;0.102592;0.1024;0.1024;0.10224;0.1024;0.1024;0.103296;0.102464;0.1024;0.1024;0.102624;0.102368;0.102048;0.102496;0.102528;0.103808;0.10224;0.1024;0.1024;0.10432;0.103552;0.10272;0.102368;0.10224;0.1024;0.101184;0.102496;0.1024;0.103776;0.1024;0.102464;0.1024;0.102176
amazon0312.mtx,400727,400727,3200440,warp_per_row,0.224443,0.224592,0.000631227,28.519,185.397,1.90735e-06,37.4298,0.225376;0.225056;0.224224;0.224832;0.225248;0.224896;0.224608;0.225088;0.224;0.224;0.223552;0.22352;0.224704;0.224992;0.224096;0.224032;0.223744;0.223552;0.223328;0.224768;0.223264;0.224704;0.223328;0.22416;0.223264;0.223968;0.223776;0.224032;0.224;0.22528;0.223968;0.22528;0.223776;0.223712;0.224736;0.223296;0.224448;0.224896;0.224192;0.224064;0.225376;0.224832;0.22416;0.22528;0.225344;0.22528;0.224096;0.224;0.225024;0.225184;0.224128;0.22528;0.223328;0.225216;0.224096;0.223584;0.224704;0.224608;0.22528;0.225184;0.225152;0.2248;0.22496;0.22528;0.223744;0.223712;0.223584;0.223552;0.2248;0.225024;0.22416;0.225184;0.224032;0.22496;0.224192;0.224128;0.223648;0.223648;0.2248;0.224672;0.223424;0.224544;0.22528;0.224256;0.224576;0.224416;0.224544;0.223392;0.224608;0.22496;0.224832;0.225088;0.224192;0.224064;0.224192;0.223808;0.225152;0.224608;0.224992;0.22528;0.2248;0.223552;0.224064;0.223872;0.224192;0.223936;0.224576;0.224768;0.224928;0.224672;0.22528;0.225024;0.225344;0.224384;0.22528;0.22528;0.223648;0.224128;0.224928;0.224992;0.224672;0.224512;0.224896;0.224768;0.225056;0.224992;0.224064;0.22512;0.22416;0.223904;0.223712;0.223456;0.224448;0.22496;0.225216;0.224128;0.22496;0.224736;0.224736;0.22528;0.224928;0.224672;0.22512;0.225024;0.224096;0.2248;0.224928;0.225152;0.224064;0.22496;0.224192;0.224224;0.223712;0.223776;0.223904;0.22352;0.224704;0.22512;0.225152;0.225216;0.223808;0.22416;0.22464;0.225248;0.223616;0.22496;0.223456;0.22368;0.22448;0.225024;0.225216;0.224896;0.224224;0.223392;0.2248;0.224864;0.225248;0.22528;0.223808;0.223808;0.225248;0.22528;0.22368;0.224032;0.224768;0.224256;0.2248;0.224832;0.22528;0.224;0.223456;0.223648;0.224736;0.223456;0.225088;0.224896;0.224512;0.224704;0.224512;0.224576;0.22368;0.223904;0.223456;0.223744;0.225088;0.22464;0.22528;0.224704;0.225088;0.224928;0.22528;0.224096;0.22528;0.225216;0.224672;0.223296;0.2248;0.224352;0.224704;0.224256;0.224928;0.224992;0.22416;0.225088;0.225248;0.22528;0.223904;0.224032;0.224416;0.223424;0.224896;0.224896;0.224864;0.223232;0.223232;0.223904;0.223328;0.223584;0.223296;0.22368;0.223584;0.223392;0.223776;0.223744;0.22384;0.224096;0.223232;0.225088;0.224736;0.22528
amazon0312.mtx,400727,400727,3200440,multiwarp_per_row,0.804356,0.804352,0.00130906,7.95777,51.7322,1.90735e-06,10.4442,0.8056;0.805888;0.805056;0.804864;0.806144;0.80544;0.80624;0.80672;0.805344;0.805248;0.80592;0.806304;0.805312;0.806592;0.805376;0.805504;0.804864;0.80496;0.806048;0.806496;0.80512;0.805568;0.804864;0.806624;0.805312;0.806912;0.804672;0.805536;0.80496;0.806304;0.805024;0.805824;0.805152;0.806208;0.805024;0.8064;0.804992;0.806592;0.805536;0.806624;0.805984;0.806912;0.804928;0.80576;0.804864;0.804864;0.806208;0.8064;0.80528;0.805536;0.805024;0.806464;0.805248;0.806752;0.806272;0.806784;0.805312;0.805376;0.806528;0.806912;0.804864;0.80496;0.806272;0.806912;0.805184;0.804864;0.804864;0.80512;0.804864;0.805056;0.804864;0.806688;0.804832;0.806848;0.805216;0.805344;0.80608;0.804992;0.805408;0.805312;0.804864;0.805952;0.805312;0.805664;0.804864;0.805248;0.804864;0.805312;0.804864;0.804864;0.804864;0.805888;0.804864;0.806656;0.80512;0.805728;0.805216;0.805568;0.804992;0.805056;0.804992;0.805984;0.805984;0.806272;0.804992;0.805984;0.806272;0.805312;0.805088;0.805248;0.805888;0.80656;0.804704;0.80304;0.801888;0.804032;0.802752;0.804416;0.801408;0.802944;0.802816;0.803488;0.803168;0.803616;0.80336;0.803648;0.803904;0.804192;0.801728;0.80384;0.804032;0.80432;0.802784;0.80288;0.802528;0.804128;0.804128;0.802816;0.802816;0.802816;0.80384;0.804384;0.802816;0.803584;0.802816;0.803008;0.804096;0.804576;0.803456;0.802816;0.80288;0.803136;0.802816;0.804288;0.80304;0.804864;0.802592;0.803744;0.802816;0.803008;0.802816;0.803584;0.802816;0.804288;0.803328;0.80352;0.802848;0.804704;0.802912;0.804512;0.803296;0.803648;0.802816;0.803136;0.802816;0.802976;0.802816;0.804;0.803872;0.802816;0.802816;0.804416;0.803488;0.803616;0.802912;0.803616;0.804032;0.804032;0.801952;0.802816;0.802816;0.802816;0.802816;0.803392;0.802816;0.803232;0.802816;0.803072;0.804032;0.804032;0.80336;0.80384;0.802816;0.803552;0.802976;0.803136;0.80288;0.804288;0.803744;0.80304;0.802816;0.802816;0.802816;0.802912;0.804384;0.804384;0.803104;0.803616;0.802464;0.804032;0.804544;0.803424;0.803072;0.803616;0.803008;0.804064;0.803264;0.804128;0.801792;0.803104;0.804032;0.804768;0.8032;0.803296;0.801728;0.802912;0.802816;0.802816;0.802816;0.803008;0.804448;0.80416;0.803104;0.80432;0.80352;0.803616;0.80304;0.802976;0.802816;0.803328
amazon0312.mtx,400727,400727,3200440,warp_vectorized,0.315105,0.31528,0.00101226,20.3135,132.055,1.90735e-06,26.6604,0.315648;0.315392;0.31504;0.315552;0.315392;0.315392;0.315392;0.315616;0.314176;0.315392;0.315392;0.31552;0.31536;0.314432;0.315392;0.315808;0.315424;0.315392;0.315392;0.31616;0.314976;0.315392;0.31504;0.314336;0.315136;0.315392;0.315296;0.315072;0.314368;0.325984;0.315296;0.315392;0.314176;0.315392;0.314752;0.315392;0.315232;0.31584;0.314176;0.315392;0.314208;0.315488;0.315392;0.315488;0.314944;0.315392;0.315392;0.314752;0.31536;0.31504;0.31424;0.31552;0.31536;0.31584;0.315136;0.314464;0.31536;0.31504;0.315232;0.315392;0.315072;0.314336;0.315392;0.314784;0.314208;0.315328;0.31552;0.31552;0.314336;0.315424;0.315232;0.315264;0.313952;0.3152;0.31504;0.315392;0.314848;0.315392;0.31536;0.31568;0.314752;0.316448;0.315392;0.315392;0.314176;0.315392;0.315392;0.315104;0.3144;0.315392;0.313632;0.316736;0.315232;0.31504;0.315072;0.315392;0.314816;0.316448;0.315392;0.315168;0.315392;0.315648;0.314208;0.315392;0.315264;0.31536;0.314208;0.315232;0.31424;0.315168;0.316352;0.315392;0.315328;0.315936;0.31472;0.315392;0.315008;0.315392;0.314944;0.315392;0.315392;0.315552;0.315008;0.315392;0.31488;0.315392;0.315072;0.315328;0.314368;0.315456;0.313728;0.315392;0.314528;0.315392;0.315424;0.314336;0.315392;0.315712;0.315232;0.315488;0.314368;0.31536;0.315008;0.315392;0.315008;0.315392;0.31456;0.315392;0.314656;0.315392;0.315104;0.314112;0.315392;0.31568;0.315072;0.315392;0.315072;0.315392;0.31536;0.315136;0.31504;0.315392;0.315072;0.315392;0.315392;0.315328;0.314176;0.31568;0.31376;0.31504;0.314912;0.315328;0.31456;0.315392;0.315392;0.31488;0.313984;0.315488;0.314912;0.315392;0.315392;0.314624;0.315296;0.31536;0.313984;0.315488;0.314816;0.316608;0.31536;0.321824;0.314944;0.31664;0.315328;0.315296;0.315328;0.315552;0.314144;0.31568;0.314688;0.315392;0.314912;0.315392;0.314592;0.31504;0.313952;0.31424;0.314912;0.313888;0.31376;0.313696;0.31472;0.315392;0.313472;0.314912;0.314144;0.31408;0.314752;0.315392;0.313632;0.315296;0.314176;0.315232;0.315296;0.314016;0.314624;0.3152;0.314144;0.31424;0.31344;0.313664;0.313344;0.314816;0.314272;0.314112;0.313344;0.314528;0.313888;0.315392;0.314848;0.315392;0.314592;0.315392;0.313696;0.31472;0.31504;0.315392;0.314528;0.315392;0.31472;0.315392
amazon0312.mtx,400727,400727,3200440,merge,0.181156,0.180944,0.00102436,35.3335,229.698,1.90735e-06,46.3735,0.182336;0.18192;0.181312;0.182272;0.18192;0.180608;0.180704;0.18192;0.180192;0.182336;0.180096;0.180224;0.181408;0.182208;0.182112;0.182688;0.182048;0.18176;0.180416;0.183744;0.18272;0.181504;0.18304;0.181536;0.18048;0.182272;0.182272;0.17984;0.18032;0.18112;0.182272;0.180896;0.181888;0.180608;0.18016;0.182272;0.180352;0.180736;0.179904;0.18064;0.180256;0.181056;0.182208;0.180768;0.179968;0.180096;0.180128;0.181152;0.182272;0.180768;0.178624;0.183328;0.181472;0.182272;0.180224;0.180288;0.181024;0.180512;0.180224;0.180768;0.18144;0.181536;0.181216;0.18064;0.180224;0.18224;0.180576;0.181536;0.179008;0.180448;0.181504;0.180224;0.181312;0.180224;0.182272;0.180224;0.182176;0.181152;0.181696;0.181472;0.180864;0.180608;0.180928;0.181568;0.180096;0.182496;0.181696;0.181984;0.182272;0.182272;0.180224;0.181696;0.183072;0.1808;0.180896;0.18064;0.183584;0.18224;0.18464;0.181984;0.180928;0.1816;0.181024;0.180832;0.180224;0.182304;0.180576;0.182656;0.178976;0.182368;0.180224;0.181952;0.181728;0.183904;0.180992;0.181632;0.18224;0.180224;0.180224;0.182272;0.180224;0.180864;0.18192;0.18096;0.180608;0.180352;0.180672;0.18064;0.180224;0.179872;0.180064;0.18032;0.180384;0.18096;0.180544;0.18064;0.180512;0.180544;0.182272;0.180576;0.180192;0.183296;0.18368;0.182272;0.181984;0.179296;0.18224;0.180064;0.180672;0.180576;0.181984;0.182208;0.18;0.182272;0.179712;0.18064;0.18016;0.182272;0.180224;0.180224;0.180352;0.180672;0.181632;0.181696;0.179008;0.180224;0.181856;0.18048;0.179072;0.182176;0.180256;0.182048;0.181344;0.18224;0.181536;0.181792;0.18016;0.180224;0.180224;0.180928;0.182208;0.18096;0.180224;0.180768;0.18048;0.181376;0.182688;0.181696;0.180224;0.180224;0.18128;0.180224;0.181536;0.181376;0.182016;0.182112;0.181632;0.181888;0.180352;0.1792;0.180224;0.180256;0.181632;0.18208;0.181344;0.180224;0.182272;0.180032;0.180576;0.181024;0.181504;0.18432;0.180224;0.17968;0.180448;0.18224;0.18032;0.180864;0.180288;0.180224;0.18144;0.182272;0.180416;0.180736;0.18128;0.182272;0.179616;0.18208;0.181376;0.182144;0.182656;0.182176;0.181152;0.180736;0.183776;0.182176;0.180448;0.18128;0.180192;0.182048;0.180544;0.179776;0.181184;0.180192;0.180192;0.180832;0.18;0.180672;0.180736;0.180288
amazon0312.mtx,400727,400727,3200440,cpasync_double,0.350284,0.350208,0.00058781,18.2734,118.793,1.90735e-06,23.9829,0.35104;0.352192;0.350304;0.350496;0.350208;0.351872;0.350208;0.350688;0.35008;0.350368;0.350144;0.351104;0.350208;0.350336;0.350112;0.350944;0.349056;0.350464;0.350208;0.351296;0.350208;0.350016;0.350368;0.350816;0.349824;0.350048;0.350208;0.350848;0.350208;0.350208;0.3496;0.351264;0.350176;0.350208;0.350208;0.350528;0.349888;0.350208;0.350208;0.350144;0.35024;0.34992;0.34912;0.350272;0.350208;0.350688;0.350016;0.350144;0.352096;0.35008;0.350144;0.351456;0.350048;0.349984;0.349888;0.352064;0.349792;0.351328;0.351456;0.349152;0.350208;0.350496;0.35008;0.348672;0.350208;0.35024;0.350016;0.350208;0.349856;0.351232;0.35008;0.35072;0.350208;0.349184;0.350208;0.349728;0.3504;0.349024;0.350208;0.350208;0.350176;0.350208;0.349888;0.350336;0.350048;0.349984;0.350272;0.350208;0.350208;0.350528;0.350208;0.350624;0.34896;0.350208;0.350208;0.350496;0.350144;0.349888;0.350432;0.350208;0.350208;0.350208;0.349984;0.350592;0.350464;0.349088;0.350208;0.350208;0.350112;0.350208;0.350208;0.350656;0.350208;0.34992;0.350208;0.351744;0.350272;0.348992;0.35072;0.350272;0.350208;0.349632;0.350752;0.35056;0.348928;0.350208;0.350272;0.349696;0.350208;0.350208;0.350208;0.350208;0.349984;0.35056;0.350048;0.349152;0.350208;0.35024;0.350208;0.350176;0.351712;0.351296;0.350208;0.350272;0.349856;0.351456;0.349216;0.350208;0.350208;0.35152;0.350208;0.351488;0.350016;0.350208;0.350208;0.351456;0.348992;0.350048;0.350496;0.351872;0.348928;0.350208;0.350176;0.350368;0.35072;0.35008;0.350208;0.350208;0.350112;0.350656;0.349184;0.350208;0.350016;0.350464;0.350688;0.350816;0.350304;0.350272;0.349856;0.351424;0.350176;0.35008;0.350016;0.350208;0.35008;0.351456;0.350304;0.350208;0.350368;0.35024;0.350208;0.35024;0.350304;0.350208;0.349664;0.35008;0.350112;0.350208;0.35008;0.350496;0.350016;0.350432;0.350112;0.350336;0.350112;0.351424;0.3504;0.350208;0.350208;0.350848;0.350144;0.349952;0.34912;0.351488;0.349344;0.350208;0.350208;0.350688;0.350144;0.350208;0.350208;0.350784;0.34896;0.350208;0.35024;0.350496;0.350112;0.350304;0.351712;0.350048;0.350208;0.35152;0.351808;0.350144;0.350208;0.35072;0.349632;0.350208;0.350208;0.349792;0.35088;0.350656;0.350144;0.34912;0.350208;0.350208;0.350208;0.350208;0.350112;0.350304
amazon0312.mtx,400727,400727,3200440,lightspmv,0.933063,0.92648,0.0330307,6.86007,44.5962,1.90735e-06,9.0035,0.925696;0.92896;0.954368;0.923776;0.940416;0.921696;0.935712;0.931136;0.920064;0.924288;0.958528;0.943808;0.926144;0.926432;0.922944;0.926176;0.922112;0.9232;0.92192;0.960512;0.926368;0.921696;0.920032;0.944128;0.924352;0.937888;0.929728;0.920896;0.93616;0.951584;0.920032;0.923648;0.973312;0.920736;0.926432;0.9232;0.923904;0.925664;0.923648;0.924992;0.927808;0.920576;0.923136;0.92176;0.927744;0.958464;0.92432;0.9232;0.927328;0.924832;0.926592;0.93184;0.930784;0.959424;0.93872;0.922624;0.927744;0.92592;0.938688;0.926752;0.922176;0.923712;0.923584;0.926528;0.925376;0.924864;0.935936;0.948288;0.922272;0.92864;0.94832;0.919936;0.925056;0.927968;0.923104;0.945504;0.922144;0.922144;0.923328;0.937216;1.02826;0.924928;0.926176;0.944096;0.925696;0.922624;0.946112;0.92752;0.927808;0.93184;0.925696;0.923584;0.931712;0.923648;0.927744;0.925152;0.946528;0.925696;0.925856;0.925664;0.93136;0.925792;0.925696;0.927744;0.965696;0.950656;0.928864;0.925856;0.925696;0.925184;0.921248;0.92848;0.928864;0.940128;0.925696;0.9216;0.928032;0.950272;0.93088;0.928512;0.922656;0.93888;0.9264;0.925312;0.925792;0.929792;0.935648;0.923648;0.925696;0.923648;0.94208;0.926624;0.925312;0.925888;0.9216;0.925696;0.940032;0.927776;1.08826;0.946016;0.930368;0.929376;0.935936;0.928672;0.928896;0.923744;0.923168;0.924352;0.922336;0.92688;0.928256;0.94;0.929344;0.946304;0.923648;0.942144;0.92784;0.94208;0.928544;0.935936;0.929536;0.92752;0.927744;0.926784;0.930144;0.924768;0.924384;0.9256;0.929568;0.926048;0.925312;0.92368;0.95232;0.925824;0.927456;0.9272;0.926272;0.92736;0.920928;0.924064;0.925696;0.929792;0.927136;0.92;0.923968;0.97504;0.93072;0.92976;0.924992;0.937504;0.922336;0.926528;0.923616;0.944128;0.923616;0.925408;0.964704;0.9216;0.926528;0.930752;0.937984;0.92864;0.944896;0.926432;0.951648;0.925024;1.39315;0.926784;0.923712;0.924736;0.94624;0.921824;0.93184;0.92512;0.925312;0.925248;0.921696;0.923456;0.946432;0.923136;0.925984;0.925472;0.919616;0.950112;0.930336;0.925696;0.926656;0.935936;0.928576;0.927808;0.923936;0.927744;0.926944;0.926336;0.92672;0.939904;0.925248;0.930112;0.922432;0.926048;0.92848;0.921024;0.926112;0.978944;0.939296;0.925696;0.92576;0.928128;0.925568;0.927648
roadNet-CA.mtx,1971281,1971281,5533214,cusparse_default,0.170242,0.170016,0.000627823,65.0041,482.659,-1,100,0.169984;0.169984;0.170208;0.17008;0.170336;0.170176;0.169696;0.171008;0.1712;0.171392;0.171264;0.168864;0.1704;0.1704;0.169984;0.170432;0.169568;0.169952;0.171552;0.17152;0.169984;0.169984;0.170112;0.171392;0.169984;0.170368;0.170816;0.170432;0.169984;0.171168;0.169984;0.170144;0.168032;0.169856;0.168928;0.169984;0.169728;0.169984;0.169984;0.170272;0.170176;0.170112;0.169984;0.169984;0.169664;0.171456;0.17072;0.16992;0.169888;0.170816;0.170464;0.169984;0.169984;0.171296;0.17136;0.171488;0.169984;0.170176;0.170848;0.169888;0.169984;0.169792;0.170336;0.169984;0.170016;0.168448;0.169984;0.169984;0.170176;0.168384;0.169984;0.170272;0.171072;0.171552;0.170528;0.170528;0.170688;0.170304;0.169984;0.169568;0.171232;0.169984;0.169568;0.168672;0.17008;0.171008;0.169984;0.169344;0.17136;0.169984;0.169984;0.170592;0.170112;0.168672;0.169984;0.169984;0.169984;0.169984;0.170144;0.169984;0.170368;0.169984;0.170336;0.169984;0.170496;0.169792;0.169984;0.170304;0.169984;0.17152;0.169984;0.169984;0.170304;0.170016;0.169984;0.169984;0.169984;0.170144;0.169888;0.171424;0.170816;0.1704;0.170112;0.169984;0.1704;0.170304;0.170368;0.169984;0.170368;0.170464;0.17056;0.1704;0.16944;0.169952;0.16992;0.169984;0.169888;0.170304;0.170112;0.17056;0.170048;0.17136;0.169984;0.169952;0.170304;0.170016;0.169984;0.1712;0.16992;0.170816;0.171392;0.169984;0.169984;0.170592;0.169728;0.171168;0.169984;0.170048;0.170112;0.169984;0.169984;0.169984;0.17056;0.171808;0.171328;0.171808;0.170048;0.169984;0.169984;0.169952;0.169984;0.169984;0.170304;0.169984;0.170144;0.169984;0.169984;0.171136;0.169984;0.169984;0.1704;0.170048;0.170496;0.168864;0.169952;0.170528;0.170496;0.169472;0.171712;0.169888;0.169984;0.170176;0.170496;0.17008;0.169984;0.170496;0.170336;0.169984;0.170624;0.17024;0.171712;0.172032;0.170464;0.16976;0.169984;0.170016;0.17024;0.168736;0.170016;0.169504;0.169984;0.169984;0.16944;0.171168;0.171008;0.169984;0.17024;0.171296;0.16992;0.169984;0.169568;0.169984;0.170048;0.171424;0.171968;0.170592;0.169952;0.170208;0.17008;0.169984;0.170464;0.169504;0.169984;0.17008;0.169728;0.169984;0.170656;0.169504;0.171392;0.16992;0.170176;0.169856;0.170304;0.169984;0.169984;0.171904;0.171296;0.1704;0.169728;0.170368
roadNet-CA.mtx,1971281,1971281,5533214,cusparse_csr_alg2,0.182717,0.182464,0.000761822,60.5659,449.705,-1,93.1725,0.18432;0.182368;0.182272;0.18432;0.180832;0.182272;0.182528;0.182272;0.182272;0.182688;0.182176;0.183072;0.181952;0.183584;0.183328;0.182272;0.18432;0.182656;0.182368;0.182208;0.184032;0.182528;0.182272;0.182272;0.18416;0.182176;0.182272;0.182272;0.181536;0.182272;0.1816;0.18304;0.183264;0.182656;0.18288;0.182016;0.182432;0.182528;0.183744;0.182944;0.182816;0.182112;0.182272;0.181952;0.183072;0.182592;0.1832;0.182976;0.182176;0.182592;0.182784;0.182144;0.184224;0.18288;0.1824;0.183712;0.18304;0.182912;0.182432;0.183584;0.182496;0.18432;0.182272;0.182016;0.182944;0.182368;0.180864;0.18336;0.182336;0.184032;0.18272;0.183296;0.182272;0.182272;0.182272;0.180768;0.184192;0.182496;0.185376;0.184128;0.182816;0.182272;0.18288;0.182272;0.182272;0.182784;0.182272;0.182464;0.182336;0.183872;0.184096;0.182944;0.182464;0.182272;0.18256;0.183968;0.182912;0.18272;0.183296;0.182272;0.18416;0.18192;0.18432;0.182272;0.184256;0.182336;0.183968;0.184224;0.182464;0.18224;0.182272;0.182656;0.182272;0.182912;0.183424;0.182656;0.182976;0.182272;0.182176;0.183776;0.182272;0.182272;0.183392;0.182272;0.18192;0.182272;0.181888;0.182272;0.182496;0.182624;0.182272;0.182272;0.183488;0.182304;0.183712;0.18432;0.182624;0.181856;0.183456;0.182272;0.182368;0.180992;0.18384;0.182464;0.183296;0.183872;0.184544;0.182656;0.183808;0.18336;0.182272;0.182272;0.182304;0.182208;0.182272;0.182272;0.183552;0.183744;0.183392;0.182272;0.181952;0.182464;0.18336;0.183136;0.18224;0.182272;0.183392;0.182272;0.182272;0.182272;0.182272;0.1824;0.183648;0.183904;0.184064;0.182912;0.181248;0.182016;0.182624;0.183744;0.18272;0.184256;0.182336;0.182272;0.18256;0.18272;0.18256;0.182624;0.183328;0.183744;0.184;0.182336;0.183008;0.181824;0.183488;0.18368;0.182272;0.18224;0.182784;0.183008;0.18288;0.182848;0.182496;0.182688;0.182272;0.182272;0.182272;0.182272;0.182272;0.18256;0.183424;0.183776;0.183488;0.182304;0.183584;0.182912;0.182272;0.182016;0.182272;0.182336;0.183648;0.182176;0.182048;0.182208;0.182272;0.182272;0.181728;0.18224;0.182272;0.182528;0.180672;0.182272;0.182656;0.182272;0.181792;0.181152;0.182272;0.182016;0.183456;0.182272;0.182144;0.182752;0.182944;0.180992;0.183424;0.18336;0.182272;0.182272;0.182272;0.182208
