matrix,rows,cols,nnz,method,ms_mean,ms_median,ms_std,gflops,gbps,check_max_abs,pct_of_best_cusparse,samples_ms
amazon0312.mtx,400727,400727,3200440,baseline,0.103445,0.102432,0.0107334,61.8771,402.253,1.90735e-06,82.2664,0.104672;0.10416;0.102912;0.103072;0.10368;0.1024;0.104448;0.103232;0.103616;0.102688;0.103136;0.104416;0.10368;0.102688;0.272384;0.10608;0.104448;0.103232;0.104544;0.1024;0.104928;0.104448;0.103872;0.1024;0.102848;0.104096;0.103552;0.102688;0.103776;0.1032;0.105728;0.104;0.10432;0.103616;0.102816;0.104448;0.103936;0.1024;0.104224;0.103584;0.103872;0.104128;0.102688;0.104448;0.102432;0.104416;0.103136;0.10512;0.104384;0.1024;0.102208;0.102176;0.1024;0.102464;0.10224;0.10336;0.101792;0.1024;0.1024;0.10352;0.10256;0.102944;0.102816;0.1024;0.1024;0.10224;0.1024;0.10272;0.102336;0.1024;0.102368;0.1024;0.102944;0.102272;0.1024;0.102752;0.1024;0.10272;0.1024;0.10192;0.102336;0.102976;0.1024;0.102624;0.102688;0.102336;0.10224;0.102432;0.101344;0.10208;0.102208;0.101376;0.102176;0.1024;0.102752;0.103648;0.1024;0.102624;0.102368;0.103008;0.102528;0.10352;0.1024;0.102304;0.1024;0.10272;0.103104;0.1024;0.102688;0.1024;0.102848;0.102304;0.1024;0.1024;0.1024;0.102592;0.1024;0.10224;0.102528;0.102112;0.102496;0.1024;0.10112;0.102944;0.103456;0.102528;0.102176;0.103616;0.102432;0.103584;0.102464;0.10384;0.103776;0.102592;0.1024;0.101184;0.1024;0.102688;0.1024;0.102432;0.1024;0.102304;0.1024;0.104448;0.10208;0.103648;0.102464;0.102592;0.102944;0.10368;0.1024;0.103808;0.102176;0.1024;0.101856;0.10256;0.1024;0.102688;0.1024;0.1024;0.10256;0.10208;0.10416;0.1024;0.10272;0.1024;0.102368;0.1024;0.103104;0.1024;0.102432;0.1024;0.101984;0.102752;0.103456;0.102624;0.101056;0.102624;0.102496;0.102528;0.1024;0.102656;0.1024;0.102176;0.1024;0.102464;0.1024;0.10256;0.102752;0.102528;0.1024;0.1024;0.102528;0.103584;0.102432;0.10224;0.1024;0.102528;0.102464;0.1024;0.1024;0.1024;0.102016;0.1024;0.103776;0.1024;0.10272;0.1024;0.101344;0.102208;0.1024;0.102816;0.1024;0.102816;0.102752;0.103936;0.1024;0.102784;0.1024;0.102496;0.10224;0.1024;0.103232;0.103584;0.10256;0.102304;0.102368;0.102304;0.1024;0.1024;0.101248;0.102304;0.1024;0.1024;0.102688;0.1024;0.101824;0.102304;0.10352;0.1024;0.1024;0.102784;0.102144;0.102304;0.103744;0.1024;0.101248;0.102336;0.103488;0.102208
amazon0312.mtx,400727,400727,3200440,warp_per_row,0.225142,0.22512,0.00299984,28.4304,184.821,1.90735e-06,37.7986,0.223744;0.22496;0.22528;0.22528;0.225184;0.22496;0.225216;0.224224;0.22496;0.22464;0.22528;0.22528;0.22528;0.2264;0.22464;0.22352;0.22368;0.224736;0.224512;0.224928;0.22528;0.22528;0.224704;0.225152;0.22528;0.225216;0.224192;0.225216;0.224864;0.225152;0.22416;0.22416;0.22512;0.224672;0.224704;0.224672;0.22528;0.225056;0.224192;0.225024;0.224928;0.22528;0.223552;0.223872;0.22512;0.22528;0.22528;0.223936;0.2248;0.224928;0.224832;0.22528;0.223936;0.22544;0.225216;0.225152;0.224928;0.22528;0.223776;0.224928;0.224576;0.224736;0.22528;0.224064;0.225472;0.22528;0.225472;0.225152;0.22528;0.225056;0.22528;0.224896;0.224992;0.2248;0.224832;0.224864;0.225088;0.224992;0.224896;0.223232;0.223712;0.223616;0.223936;0.223712;0.224832;0.22528;0.225472;0.22528;0.225216;0.226368;0.225248;0.22528;0.22496;0.224832;0.22528;0.225216;0.22528;0.22528;0.224;0.225184;0.224928;0.224352;0.225376;0.22528;0.225152;0.224928;0.225088;0.22528;0.224192;0.22384;0.223776;0.224768;0.224864;0.22528;0.22528;0.22528;0.223968;0.223968;0.224096;0.224064;0.22512;0.224832;0.224256;0.223904;0.225056;0.22608;0.224992;0.225376;0.22528;0.22528;0.225472;0.22448;0.224896;0.22528;0.22384;0.22464;0.225088;0.225216;0.224192;0.2272;0.227584;0.225792;0.225472;0.225504;0.224096;0.22528;0.22528;0.226656;0.22528;0.225216;0.224992;0.225408;0.22528;0.224704;0.225248;0.22528;0.225248;0.224128;0.225344;0.22528;0.22528;0.2248;0.22672;0.22528;0.22528;0.224736;0.22528;0.22528;0.2248;0.22528;0.27136;0.225984;0.224928;0.225056;0.22528;0.22528;0.22528;0.226464;0.225152;0.225216;0.224672;0.226368;0.225696;0.225376;0.225856;0.224736;0.22512;0.22528;0.2248;0.225248;0.224896;0.22528;0.224128;0.225056;0.226464;0.22464;0.225312;0.225696;0.225248;0.223712;0.22528;0.224256;0.2248;0.22528;0.223744;0.225088;0.22528;0.224832;0.225152;0.22528;0.22528;0.22528;0.224;0.224;0.223744;0.223776;0.224064;0.223936;0.224;0.22432;0.224736;0.22528;0.224096;0.22512;0.22528;0.224992;0.226432;0.224704;0.224672;0.2248;0.22528;0.22528;0.224864;0.225088;0.22528;0.225088;0.22528;0.225184;0.22528;0.224096;0.22448;0.223648;0.22496;0.22528;0.2264;0.224992;0.225184;0.22528;0.224032;0.225408
amazon0312.mtx,400727,400727,3200440,multiwarp_per_row,0.823819,0.822864,0.00720212,7.76976,50.51,1.90735e-06,10.33,0.826176;0.82736;0.82464;0.825344;0.824288;0.825056;0.825408;0.825344;0.825344;0.824992;0.825504;0.825088;0.826272;0.825344;0.825248;0.825632;0.825344;0.825408;0.825344;0.825088;0.825728;0.8264;0.826272;0.825248;0.825344;0.82576;0.825376;0.825344;0.825344;0.825344;0.824896;0.826976;0.824;0.825408;0.825248;0.825088;0.82528;0.82576;0.825344;0.825344;0.825184;0.825312;0.82528;0.825344;0.825344;0.824832;0.825504;0.826432;0.825344;0.827168;0.826752;0.825344;0.824896;0.824992;0.824128;0.82432;0.825344;0.82496;0.82528;0.82528;0.825152;0.825312;0.824032;0.825536;0.82496;0.825536;0.82432;0.825408;0.825344;0.825344;0.825344;0.825344;0.827008;0.827392;0.933888;0.827392;0.825344;0.826592;0.825344;0.826528;0.825376;0.826144;0.825472;0.825376;0.825536;0.825344;0.825344;0.824896;0.824128;0.825344;0.825152;0.825472;0.824928;0.82592;0.823968;0.825344;0.825344;0.821248;0.821248;0.821248;0.822688;0.821728;0.8216;0.823232;0.82176;0.821344;0.821408;0.82256;0.821472;0.821856;0.821888;0.821408;0.821248;0.821664;0.82176;0.821824;0.821376;0.8216;0.822688;0.821728;0.821952;0.821248;0.821248;0.822336;0.822528;0.821504;0.821472;0.821952;0.821312;0.821248;0.821248;0.823296;0.821312;0.821248;0.821248;0.822752;0.82144;0.824704;0.82192;0.823296;0.821504;0.822528;0.822528;0.821824;0.8216;0.821248;0.821248;0.822848;0.821632;0.822144;0.8216;0.821792;0.821248;0.821248;0.821248;0.821248;0.82272;0.823232;0.821344;0.822272;0.821504;0.822784;0.822368;0.822976;0.821856;0.822016;0.821376;0.822048;0.821632;0.822048;0.821248;0.821536;0.822432;0.82192;0.821088;0.82144;0.822688;0.821856;0.821664;0.822752;0.822176;0.821856;0.822496;0.823296;0.821248;0.8232;0.821248;0.822816;0.821984;0.821856;0.822688;0.823296;0.821248;0.822912;0.821536;0.82192;0.821248;0.823296;0.821536;0.82256;0.821696;0.821632;0.821568;0.822912;0.82144;0.822496;0.822944;0.821376;0.8216;0.823232;0.821888;0.823296;0.822048;0.821984;0.821856;0.823296;0.823104;0.82304;0.8216;0.822624;0.822368;0.82288;0.8216;0.82304;0.821312;0.82288;0.821952;0.821984;0.821376;0.821248;0.821248;0.821376;0.822496;0.822944;0.821696;0.82224;0.822368;0.823072;0.8216;0.822016;0.822368;0.822944;0.82128;0.822304;0.822688;0.82224;0.82304;0.826016;0.825088;0.824032
amazon0312.mtx,400727,400727,3200440,warp_vectorized,0.320894,0.320752,0.0034455,19.947,129.672,1.90735e-06,26.5198,0.322784;0.323072;0.319968;0.321408;0.319712;0.321248;0.320128;0.320256;0.320704;0.321504;0.319904;0.321536;0.320992;0.320288;0.321376;0.319872;0.321536;0.320832;0.321536;0.320672;0.321536;0.320928;0.321376;0.320608;0.321536;0.321216;0.32144;0.32176;0.321152;0.320448;0.320928;0.320352;0.320864;0.321536;0.321504;0.319808;0.321344;0.32192;0.320352;0.320672;0.321344;0.319648;0.321536;0.3208;0.321504;0.320416;0.321504;0.321664;0.32048;0.321536;0.320224;0.321152;0.320192;0.321536;0.32;0.321024;0.320416;0.320576;0.321472;0.320704;0.321536;0.321504;0.319968;0.321408;0.320064;0.321376;0.319872;0.32112;0.320224;0.321088;0.32032;0.321536;0.320832;0.32032;0.320896;0.320256;0.32096;0.320416;0.321536;0.321312;0.320096;0.32032;0.32112;0.321536;0.32096;0.321952;0.320352;0.321248;0.320128;0.321344;0.321216;0.321536;0.319904;0.321536;0.321056;0.321536;0.31984;0.321728;0.321536;0.321344;0.320512;0.320768;0.321408;0.321504;0.320224;0.321184;0.321504;0.32112;0.321248;0.320032;0.321536;0.320864;0.321376;0.320832;0.320128;0.321152;0.32048;0.321056;0.320288;0.321376;0.319968;0.321536;0.321312;0.32048;0.321504;0.321984;0.32064;0.321376;0.320192;0.321536;0.321536;0.321248;0.320448;0.321536;0.321376;0.321536;0.321312;0.321536;0.321536;0.321408;0.320224;0.321184;0.320256;0.323584;0.32256;0.323008;0.322144;0.323584;0.321568;0.325632;0.321536;0.32224;0.32176;0.321856;0.321536;0.32256;0.321536;0.32224;0.32112;0.32288;0.321536;0.321536;0.320224;0.321536;0.320224;0.321536;0.320864;0.32048;0.321312;0.320288;0.321536;0.372928;0.321504;0.32032;0.321216;0.320864;0.321376;0.319552;0.319488;0.320096;0.319488;0.319648;0.319456;0.318496;0.319488;0.319488;0.319616;0.319232;0.320704;0.319552;0.319872;0.319648;0.319104;0.320672;0.31968;0.320768;0.320864;0.3184;0.319296;0.319584;0.31952;0.320544;0.319456;0.319648;0.319488;0.31936;0.319392;0.320288;0.319488;0.319616;0.319424;0.320736;0.318432;0.319488;0.319296;0.3192;0.319392;0.319488;0.319488;0.319488;0.319648;0.319296;0.319296;0.31952;0.319488;0.31952;0.319488;0.319488;0.319488;0.319104;0.318432;0.319488;0.319488;0.32;0.319744;0.3192;0.319936;0.319712;0.319456;0.320448;0.320512;0.319488;0.319616;0.3208;0.319488;0.319552;0.319488;0.321536;0.319488;0.319904
amazon0312.mtx,400727,400727,3200440,merge,0.184982,0.18432,0.00709679,34.6028,224.947,1.90735e-06,46.0049,0.186432;0.1872;0.187392;0.186304;0.18368;0.1848;0.184608;0.186016;0.184416;0.184832;0.184832;0.18416;0.184832;0.18432;0.18432;0.184416;0.18432;0.18432;0.184416;0.18544;0.18432;0.183424;0.185376;0.185472;0.184384;0.184128;0.184512;0.18432;0.185664;0.183136;0.18432;0.18432;0.182272;0.184416;0.18432;0.182272;0.1824;0.184288;0.185984;0.184384;0.18256;0.18784;0.187008;0.182688;0.18432;0.185408;0.183488;0.1848;0.18304;0.185344;0.18432;0.183872;0.182752;0.182432;0.185856;0.184864;0.185408;0.185984;0.184224;0.187488;0.184384;0.18432;0.18448;0.184448;0.184704;0.185408;0.185504;0.186016;0.184896;0.186336;0.18624;0.184096;0.18448;0.184224;0.184224;0.186368;0.184416;0.186368;0.18432;0.186272;0.184224;0.183552;0.183136;0.1824;0.18432;0.18432;0.184448;0.18432;0.184288;0.184;0.183072;0.185568;0.184224;0.18432;0.184352;0.185984;0.182176;0.1832;0.18432;0.184576;0.185728;0.18608;0.185824;0.183072;0.185696;0.183008;0.18592;0.184256;0.18416;0.18656;0.182848;0.184992;0.184992;0.184384;0.18576;0.184544;0.185024;0.185632;0.18688;0.183232;0.184288;0.183712;0.185184;0.185344;0.186048;0.184;0.190304;0.184416;0.184224;0.184032;0.184384;0.184352;0.184256;0.185184;0.18432;0.186176;0.184768;0.183968;0.182848;0.18432;0.18432;0.184384;0.183616;0.18416;0.186848;0.184256;0.184192;0.182816;0.18432;0.185728;0.185024;0.184256;0.183072;0.184832;0.18432;0.18432;0.184192;0.182656;0.18432;0.18432;0.186016;0.184704;0.18432;0.18432;0.18432;0.18432;0.183552;0.184576;0.18416;0.18432;0.18192;0.29536;0.185984;0.182656;0.184192;0.185056;0.182272;0.18432;0.185824;0.186016;0.184032;0.18448;0.186496;0.18512;0.18432;0.18432;0.184064;0.185248;0.185376;0.184544;0.18256;0.183936;0.183968;0.183104;0.185888;0.183104;0.18432;0.186176;0.181376;0.185024;0.183552;0.18288;0.182944;0.185312;0.183936;0.182784;0.18432;0.184992;0.186368;0.18336;0.184288;0.183552;0.184736;0.184256;0.18304;0.18432;0.185504;0.185312;0.186208;0.184192;0.183968;0.18512;0.184544;0.18432;0.18432;0.18432;0.182272;0.185696;0.18112;0.187392;0.184192;0.18432;0.18432;0.184288;0.184544;0.186368;0.185472;0.18432;0.183552;0.182752;0.1824;0.18432;0.18416;0.184672;0.184192;0.186368;0.18432;0.184192;0.18496;0.185664
amazon0312.mtx,400727,400727,3200440,cpasync_double,0.358084,0.358224,0.00152234,17.8754,116.205,1.90735e-06,23.7655,0.358976;0.3584;0.358272;0.35712;0.357472;0.357344;0.356544;0.3584;0.359424;0.3584;0.3584;0.3584;0.35648;0.3584;0.3584;0.3584;0.3584;0.358016;0.357344;0.3584;0.35824;0.35728;0.356864;0.358368;0.359776;0.360224;0.3584;0.3584;0.358464;0.3584;0.358176;0.375424;0.358144;0.368704;0.357984;0.3584;0.358208;0.358912;0.3584;0.360192;0.358304;0.359008;0.357696;0.3584;0.35776;0.358208;0.356608;0.3584;0.35648;0.359488;0.3584;0.357888;0.35792;0.358368;0.357856;0.357184;0.356704;0.358496;0.358624;0.3584;0.356448;0.35728;0.358048;0.356928;0.356352;0.3584;0.3584;0.356672;0.35664;0.35808;0.359456;0.358144;0.356576;0.358176;0.35728;0.356352;0.3584;0.358464;0.356992;0.358016;0.357152;0.35744;0.3584;0.357632;0.357376;0.3584;0.358048;0.358016;0.358368;0.357408;0.35776;0.3584;0.358208;0.357856;0.3584;0.357888;0.357216;0.3584;0.358368;0.3584;0.357568;0.3584;0.358336;0.356512;0.3584;0.357952;0.357216;0.358016;0.356832;0.3584;0.356928;0.35776;0.356608;0.35712;0.358112;0.35696;0.358016;0.359232;0.358432;0.3584;0.357568;0.3576;0.357344;0.35824;0.356832;0.357792;0.357152;0.358848;0.356928;0.358496;0.358368;0.3584;0.3576;0.3584;0.357504;0.3584;0.35776;0.357216;0.3584;0.358272;0.356512;0.358368;0.358304;0.358496;0.35696;0.358592;0.358304;0.356704;0.3584;0.358912;0.3584;0.359168;0.358272;0.360224;0.3584;0.359968;0.3584;0.35968;0.35856;0.3584;0.356544;0.3584;0.3584;0.35872;0.3584;0.358944;0.356352;0.3584;0.35824;0.3584;0.358304;0.358496;0.356704;0.35728;0.358272;0.356704;0.35824;0.356544;0.357952;0.3584;0.35728;0.358336;0.357856;0.357312;0.356352;0.358144;0.356832;0.358496;0.358464;0.357216;0.356352;0.358752;0.358048;0.356384;0.357376;0.357632;0.359392;0.3584;0.358112;0.356864;0.35824;0.358048;0.357088;0.358816;0.356864;0.3584;0.35776;0.358208;0.3584;0.357696;0.35696;0.36016;0.358592;0.35712;0.356448;0.35824;0.358528;0.3584;0.357792;0.357056;0.3584;0.358144;0.359584;0.357888;0.356768;0.358688;0.359424;0.3584;0.3576;0.3584;0.358208;0.35872;0.356928;0.3584;0.357824;0.358528;0.357216;0.358816;0.357632;0.35824;0.356608;0.35792;0.358336;0.35808;0.3568;0.358432;0.3584;0.35792;0.356704;0.358112
roadNet-CA.mtx,1971281,1971281,5533214,cusparse_default,0.170309,0.170032,0.000696314,64.9784,482.468,-1,100,0.169792;0.169984;0.169952;0.171264;0.169984;0.169856;0.170624;0.170624;0.170144;0.171424;0.172032;0.169472;0.169984;0.170624;0.17008;0.171136;0.16992;0.170688;0.169632;0.171392;0.169984;0.172032;0.168736;0.169984;0.170016;0.169984;0.16864;0.169984;0.169984;0.172032;0.16992;0.169984;0.16992;0.169984;0.16992;0.170496;0.169824;0.169984;0.169696;0.171168;0.17136;0.171872;0.1688;0.17008;0.169632;0.170464;0.169984;0.16976;0.171456;0.17136;0.169984;0.169984;0.170336;0.170496;0.170432;0.169984;0.170112;0.170336;0.169984;0.169984;0.17104;0.169984;0.17024;0.170016;0.169984;0.169984;0.170368;0.170336;0.170048;0.16992;0.16864;0.169984;0.169984;0.1704;0.171616;0.171104;0.17136;0.171328;0.169984;0.169536;0.170592;0.169792;0.16896;0.16992;0.168608;0.169984;0.171488;0.169984;0.170176;0.170112;0.171584;0.171264;0.169984;0.170016;0.170048;0.171168;0.171584;0.168672;0.169888;0.170176;0.170816;0.170368;0.170368;0.171296;0.169984;0.169984;0.169984;0.170208;0.170016;0.170368;0.170368;0.169984;0.169984;0.170496;0.170208;0.170176;0.17072;0.16992;0.171136;0.169984;0.170016;0.170496;0.170016;0.169984;0.169984;0.169984;0.169984;0.169952;0.169984;0.17152;0.169984;0.168608;0.169984;0.169504;0.169984;0.1704;0.170752;0.169984;0.170272;0.169984;0.170432;0.170368;0.169952;0.170816;0.169984;0.171584;0.169984;0.169536;0.170176;0.17008;0.170336;0.16992;0.169984;0.170112;0.170208;0.170112;0.168736;0.169984;0.170208;0.171904;0.1696;0.171776;0.169824;0.169984;0.170272;0.169952;0.168704;0.1696;0.170464;0.170432;0.170144;0.170368;0.170208;0.171104;0.169984;0.169984;0.169984;0.171328;0.169984;0.169984;0.169984;0.170048;0.169504;0.170944;0.171328;0.171872;0.169984;0.16928;0.170912;0.170144;0.171872;0.169984;0.169984;0.17008;0.171008;0.171104;0.171328;0.170368;0.170208;0.170784;0.1704;0.169888;0.170912;0.169984;0.171104;0.171104;0.169984;0.170784;0.171424;0.170656;0.171584;0.169984;0.169984;0.171744;0.171968;0.170176;0.170496;0.168928;0.169856;0.171904;0.170752;0.169664;0.170272;0.169984;0.169984;0.169984;0.16976;0.17056;0.169984;0.17136;0.169984;0.169984;0.169984;0.170496;0.169536;0.17152;0.171136;0.169984;0.170432;0.169984;0.171136;0.171328;0.17136;0.171136;0.169984;0.170112;0.169888;0.17088;0.1696;0.169984
roadNet-CA.mtx,1971281,1971281,5533214,cusparse_csr_alg2,0.182582,0.182304,0.000918438,60.6107,450.038,-1,93.2782,0.182496;0.1824;0.182272;0.18432;0.183136;0.182272;0.182272;0.183232;0.18368;0.182304;0.182208;0.181088;0.182272;0.182272;0.182272;0.182272;0.182272;0.182272;0.182272;0.182272;0.184192;0.181088;0.182048;0.182592;0.182752;0.182688;0.181952;0.181184;0.181856;0.184128;0.18272;0.18192;0.181184;0.183744;0.184128;0.182784;0.182368;0.181888;0.184064;0.182464;0.183328;0.184064;0.182688;0.182336;0.184128;0.184;0.182272;0.182272;0.182272;0.182272;0.182592;0.182592;0.18288;0.18304;0.1824;0.183296;0.182336;0.182272;0.182304;0.182272;0.182272;0.181728;0.182272;0.18368;0.182272;0.182272;0.182272;0.182272;0.182624;0.182272;0.182496;0.182432;0.181216;0.184032;0.18272;0.182528;0.18368;0.182688;0.18336;0.182272;0.184128;0.18272;0.183776;0.182272;0.180448;0.182272;0.182176;0.182656;0.18224;0.182368;0.184032;0.182848;0.182752;0.1824;0.182016;0.182656;0.181952;0.182272;0.182496;0.18256;0.182496;0.18208;0.182272;0.182304;0.182272;0.182432;0.181568;0.182304;0.182816;0.183328;0.182272;0.182432;0.183008;0.182496;0.182848;0.184096;0.181216;0.182912;0.18288;0.183392;0.182272;0.182272;0.182464;0.180704;0.182272;0.183296;0.182272;0.183552;0.18336;0.182304;0.182272;0.182624;0.18224;0.180256;0.182272;0.181824;0.182272;0.182304;0.181344;0.182176;0.182784;0.182688;0.181088;0.182272;0.182752;0.18096;0.181792;0.182144;0.18336;0.182208;0.1824;0.181888;0.183648;0.18432;0.18288;0.182432;0.181664;0.182272;0.183456;0.183328;0.182272;0.18416;0.182784;0.182656;0.18272;0.182848;0.18208;0.182272;0.182208;0.180768;0.182432;0.183296;0.18208;0.182144;0.182272;0.182176;0.182752;0.183744;0.182272;0.182336;0.182272;0.18416;0.181184;0.182272;0.182592;0.183488;0.182272;0.18352;0.182272;0.182272;0.182592;0.181984;0.182272;0.182656;0.181984;0.182272;0.18432;0.18432;0.182592;0.182272;0.183584;0.182272;0.182272;0.182304;0.182016;0.182272;0.181856;0.182272;0.18256;0.182656;0.1824;0.182368;0.18272;0.182848;0.183872;0.18224;0.18096;0.184288;0.183232;0.18208;0.183648;0.181216;0.182144;0.18272;0.182944;0.182016;0.182272;0.182272;0.183392;0.182272;0.183072;0.182272;0.182688;0.18368;0.182272;0.182112;0.182208;0.184192;0.181824;0.182432;0.18336;0.182272;0.182976;0.182016;0.18224;0.182208;0.1832;0.1816;0.191072;0.182272
roadNet-CA.mtx,1971281,1971281,5533214,baseline,0.141621,0.14096,0.0115172,78.1414,580.204,9.53674e-07,120.257,0.142912;0.141568;0.155968;0.142176;0.14336;0.142368;0.141344;0.1408;0.141312;0.14192;0.141312;0.142048;0.142112;0.141376;0.14192;0.141376;0.141376;0.141024;0.140544;0.141312;0.1416;0.142368;0.141408;0.143872;0.141312;0.1432;0.141312;0.139936;0.141696;0.142432;0.138272;0.139552;0.141312;0.140704;0.140928;0.141312;0.1408;0.14032;0.14272;0.141312;0.141312;0.14192;0.141376;0.140704;0.140704;0.143104;0.139264;0.139488;0.141312;0.141408;0.141312;0.14;0.140224;0.141312;0.141248;0.14336;0.141312;0.14112;0.143168;0.141824;0.139424;0.139264;0.139264;0.139936;0.1432;0.142496;0.14064;0.14096;0.142784;0.141536;0.142336;0.141056;0.141216;0.14144;0.141504;0.321984;0.141312;0.14192;0.140128;0.14336;0.139648;0.140224;0.142112;0.139808;0.14208;0.141312;0.13968;0.141312;0.140768;0.142432;0.140608;0.141312;0.14144;0.140992;0.141312;0.139712;0.14272;0.139904;0.141312;0.141152;0.141056;0.139264;0.14064;0.139584;0.14048;0.140832;0.140896;0.141312;0.13952;0.14112;0.140864;0.141312;0.140288;0.139904;0.141024;0.141568;0.141312;0.14048;0.140544;0.139648;0.139904;0.140256;0.142208;0.141152;0.139264;0.140352;0.140736;0.14112;0.140704;0.141312;0.139776;0.140992;0.140928;0.1424;0.139648;0.139264;0.140096;0.142048;0.14112;0.140032;0.14176;0.139264;0.139744;0.141088;0.139872;0.13984;0.142944;0.141312;0.141024;0.141376;0.140928;0.141888;0.139264;0.141024;0.140032;0.13984;0.141312;0.140288;0.140608;0.139264;0.14096;0.140288;0.14048;0.1424;0.139872;0.142112;0.141312;0.141184;0.141248;0.140928;0.14128;0.139264;0.14144;0.140768;0.140416;0.14096;0.141312;0.14064;0.140832;0.141312;0.140608;0.139488;0.13952;0.139872;0.139264;0.140224;0.141312;0.139648;0.14112;0.14096;0.14048;0.142944;0.140928;0.139264;0.140096;0.139264;0.139872;0.14048;0.139712;0.139264;0.139264;0.141088;0.138944;0.139552;0.141312;0.141024;0.138816;0.13936;0.140096;0.141536;0.139008;0.139264;0.140192;0.141312;0.139776;0.139712;0.142496;0.13952;0.139552;0.13952;0.141312;0.139872;0.141056;0.140864;0.141696;0.139264;0.139264;0.139296;0.141344;0.140736;0.141184;0.141312;0.139872;0.139328;0.140896;0.139808;0.140096;0.141312;0.141056;0.141312;0.142144;0.142496;0.139488;0.139648;0.139264;0.141152;0.140288;0.14032;0.140896;0.140704
roadNet-CA.mtx,1971281,1971281,5533214,warp_per_row,0.849356,0.84832,0.00905272,13.0292,96.7425,9.53674e-07,20.0516,0.846848;0.848288;0.847904;0.845824;0.847872;0.845568;0.846112;0.84768;0.847776;0.848;0.84752;0.846272;0.847552;0.846176;0.847872;0.84752;0.84624;0.846624;0.847872;0.84704;0.846688;0.84912;0.847936;0.846464;0.844736;0.847872;0.846784;0.847872;0.847872;0.847872;0.847872;0.846848;0.846848;0.846496;0.847488;0.847936;0.846368;0.848288;0.846272;0.847872;0.847872;0.847872;0.847424;0.847872;0.84736;0.849248;0.848768;0.847584;0.847872;0.846016;0.847808;0.84768;0.845824;0.847872;0.847712;0.847872;0.847808;0.847872;0.847264;0.846304;0.84768;0.845984;0.845824;0.84656;0.847872;0.848032;0.847872;0.847872;0.8472;0.8472;0.849504;0.848192;0.847872;0.847872;0.847488;0.848;0.847392;0.847968;0.847872;0.847232;0.846784;0.847104;0.84816;0.847392;0.847488;0.847008;0.847872;0.84928;0.846624;0.845824;0.84624;0.847712;0.846432;0.847872;0.84688;0.847616;0.847872;0.847744;0.847136;0.847872;0.84688;0.846688;0.847776;0.847936;0.846784;0.845792;0.845856;0.84832;0.851648;0.849664;0.850144;0.851104;0.851616;0.851648;0.85168;0.848256;0.84992;0.84992;0.851168;0.850368;0.848192;0.849824;0.85024;0.84992;0.84992;0.851296;0.850176;0.851072;0.850688;0.84992;0.851968;0.85168;0.851488;0.84992;0.850432;0.849984;0.850048;0.849824;0.848864;0.849856;0.851968;0.851328;0.851904;0.849536;0.851584;0.850336;0.850144;0.850752;0.8488;0.850784;0.84992;0.849216;0.850464;0.84992;0.84992;0.847872;0.849824;0.84992;0.84992;0.84992;0.851584;0.851872;0.84976;0.989472;0.850912;0.850816;0.851072;0.85072;0.84992;0.851104;0.850528;0.851968;0.851008;0.850432;0.84992;0.850176;0.84944;0.850016;0.848224;0.849216;0.85072;0.849248;0.850304;0.84992;0.851968;0.851456;0.85136;0.848608;0.84992;0.85152;0.8504;0.84992;0.85152;0.849312;0.849472;0.84832;0.85184;0.8512;0.850688;0.84992;0.84992;0.850592;0.849888;0.851232;0.850272;0.8512;0.850592;0.84992;0.851232;0.848512;0.85104;0.850656;0.849952;0.849888;0.850048;0.849472;0.849824;0.851776;0.851744;0.849536;0.850112;0.851136;0.84992;0.848704;0.8496;0.851072;0.851968;0.84992;0.84992;0.849856;0.84736;0.845824;0.846848;0.848704;0.84624;0.84672;0.849216;0.84576;0.848128;0.847872;0.847456;0.84656;0.847456;0.845696;0.84592;0.847776;0.847872;0.847328;0.846144;0.847872
